* Block Type = 96well
* Chemistry = TAQMAN
* Experiment File Name = E:\Users\mahdi\Desktop\Wall-Mydlarz qPCR\FEB14.eds
* Experiment RunEnd Time = Not Started
* Instrument Type = steponeplus
* Passive Reference = ROX

[Results]
Well	Sample Name	Target Name	Task	Reporter	Quencher	Cт	Cт Mean	Cт SD	Quantity	Quantity Mean	Quantity SD	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Comments	HIGHSD	NOAMP
E2	T1Hot-Feb2014-Lil_40	C	UNKNOWN	VIC	NFQ-MGB	34.3041	33.7927	0.7232				false	0.01	false	3	20		Y	N
E2	T1Hot-Feb2014-Lil_40	D	UNKNOWN	FAM	NFQ-MGB	28.1523	28.1593	0.0098				false	0.01	false	3	20		Y	N
E3	T13Amb-Feb2014-Lil_43	C	UNKNOWN	VIC	NFQ-MGB	29.4055	29.7126	0.4344				false	0.01	false	3	20		N	N
E3	T13Amb-Feb2014-Lil_43	D	UNKNOWN	FAM	NFQ-MGB	29.2462	29.166	0.1134				false	0.01	false	3	20		N	N
E4	T13Amb-Feb2014-Lil_43	C	UNKNOWN	VIC	NFQ-MGB	30.0198	29.7126	0.4344				false	0.01	false	3	20		N	N
E4	T13Amb-Feb2014-Lil_43	D	UNKNOWN	FAM	NFQ-MGB	29.0859	29.166	0.1134				false	0.01	false	3	20		N	N
E5	T1Hot-Feb2014-R14_47	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		Y	Y
E5	T1Hot-Feb2014-R14_47	D	UNKNOWN	FAM	NFQ-MGB	28.4188	28.8459	0.604				false	0.01	false	3	20		Y	Y
E6	T1Hot-Feb2014-R14_47	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		Y	N
E6	T1Hot-Feb2014-R14_47	D	UNKNOWN	FAM	NFQ-MGB	29.273	28.8459	0.604				false	0.01	false	3	20		Y	N
E7	T3Hot-Feb2014-Lil_32	C	UNKNOWN	VIC	NFQ-MGB	29.723	29.7245	0.0021				false	0.01	false	3	20		Y	N
E7	T3Hot-Feb2014-Lil_32	D	UNKNOWN	FAM	NFQ-MGB	35.6525	34.9116	1.0478				false	0.01	false	3	20		Y	N
E8	T3Hot-Feb2014-Lil_32	C	UNKNOWN	VIC	NFQ-MGB	29.726	29.7245	0.0021				false	0.01	false	3	20		Y	N
E8	T3Hot-Feb2014-Lil_32	D	UNKNOWN	FAM	NFQ-MGB	34.1707	34.9116	1.0478				false	0.01	false	3	20		Y	N
E9	T1Hot-Feb2014-R14_8	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		N	Y
E9	T1Hot-Feb2014-R14_8	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	3	20		N	Y
E10	T1Hot-Feb2014-R14_8	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		N	Y
E10	T1Hot-Feb2014-R14_8	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	3	20		N	Y
E11	T14Amb-Feb2014-R14_35	C	UNKNOWN	VIC	NFQ-MGB	28.6484	28.9369	0.4081				false	0.01	false	3	20		N	N
E11	T14Amb-Feb2014-R14_35	D	UNKNOWN	FAM	NFQ-MGB	34.5035	34.2387	0.3745				false	0.01	false	3	20		N	N
E12	T14Amb-Feb2014-R14_35	C	UNKNOWN	VIC	NFQ-MGB	29.2255	28.9369	0.4081				false	0.01	false	3	20		N	N
E12	T14Amb-Feb2014-R14_35	D	UNKNOWN	FAM	NFQ-MGB	33.9739	34.2387	0.3745				false	0.01	false	3	20		N	N
F1	T13Amb-Feb2014-R14_9	C	UNKNOWN	VIC	NFQ-MGB	30.7582	30.6179	0.1984				false	0.01	false	3	20		N	N
F1	T13Amb-Feb2014-R14_9	D	UNKNOWN	FAM	NFQ-MGB	35.6189	35.6189					false	0.01	false	3	20		N	N
F2	T13Amb-Feb2014-R14_9	C	UNKNOWN	VIC	NFQ-MGB	30.4776	30.6179	0.1984				false	0.01	false	3	20		N	Y
F2	T13Amb-Feb2014-R14_9	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	35.6189					false	0.01	false	3	20		N	Y
F3	T14Amb-Feb2014-Lil_7	C	UNKNOWN	VIC	NFQ-MGB	29.8614	29.6659	0.2764				false	0.01	false	3	20		N	Y
F3	T14Amb-Feb2014-Lil_7	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	34.4465					false	0.01	false	3	20		N	Y
F4	T14Amb-Feb2014-Lil_7	C	UNKNOWN	VIC	NFQ-MGB	29.4705	29.6659	0.2764				false	0.01	false	3	20		N	N
F4	T14Amb-Feb2014-Lil_7	D	UNKNOWN	FAM	NFQ-MGB	34.4465	34.4465					false	0.01	false	3	20		N	N
F5	T14Amb-Feb2014-R14_44	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		Y	Y
F5	T14Amb-Feb2014-R14_44	D	UNKNOWN	FAM	NFQ-MGB	30.704	30.3012	0.5696				false	0.01	false	3	20		Y	Y
F6	T14Amb-Feb2014-R14_44	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		Y	Y
F6	T14Amb-Feb2014-R14_44	D	UNKNOWN	FAM	NFQ-MGB	29.8985	30.3012	0.5696				false	0.01	false	3	20		Y	Y
F7	T13Amb-Feb2014-R14_25	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		Y	Y
F7	T13Amb-Feb2014-R14_25	D	UNKNOWN	FAM	NFQ-MGB	33.506	32.8962	0.8624				false	0.01	false	3	20		Y	Y
F8	T13Amb-Feb2014-R14_25	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		Y	N
F8	T13Amb-Feb2014-R14_25	D	UNKNOWN	FAM	NFQ-MGB	32.2865	32.8962	0.8624				false	0.01	false	3	20		Y	N
F9	T14Amb-Feb2014-Lil_4	C	UNKNOWN	VIC	NFQ-MGB	31.1249	31.0984	0.0375				false	0.01	false	3	20		N	N
F9	T14Amb-Feb2014-Lil_4	D	UNKNOWN	FAM	NFQ-MGB	35.8227	35.8227					false	0.01	false	3	20		N	N
F10	T14Amb-Feb2014-Lil_4	C	UNKNOWN	VIC	NFQ-MGB	31.072	31.0984	0.0375				false	0.01	false	3	20		N	Y
F10	T14Amb-Feb2014-Lil_4	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	35.8227					false	0.01	false	3	20		N	Y
F11	T3Hot-Feb2014-Lil_33	C	UNKNOWN	VIC	NFQ-MGB	30.8206	30.5121	0.4362				false	0.01	false	3	20		N	Y
F11	T3Hot-Feb2014-Lil_33	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	34.9617					false	0.01	false	3	20		N	Y
F12	T3Hot-Feb2014-Lil_33	C	UNKNOWN	VIC	NFQ-MGB	30.2037	30.5121	0.4362				false	0.01	false	3	20		N	N
F12	T3Hot-Feb2014-Lil_33	D	UNKNOWN	FAM	NFQ-MGB	34.9617	34.9617					false	0.01	false	3	20		N	N
G1	T1Hot-Feb2014-R14_38	C	UNKNOWN	VIC	NFQ-MGB	32.1426	32.6	0.6468				false	0.01	false	3	20		Y	N
G1	T1Hot-Feb2014-R14_38	D	UNKNOWN	FAM	NFQ-MGB	26.9379	26.7903	0.2089				false	0.01	false	3	20		Y	N
G2	T1Hot-Feb2014-R14_38	C	UNKNOWN	VIC	NFQ-MGB	33.0573	32.6	0.6468				false	0.01	false	3	20		Y	N
G2	T1Hot-Feb2014-R14_38	D	UNKNOWN	FAM	NFQ-MGB	26.6426	26.7903	0.2089				false	0.01	false	3	20		Y	N
G3	T13Amb-Feb2014-Lil_45	C	UNKNOWN	VIC	NFQ-MGB	38.5751	38.5751					false	0.01	false	3	20		N	N
G3	T13Amb-Feb2014-Lil_45	D	UNKNOWN	FAM	NFQ-MGB	29.9364	29.7488	0.2653				false	0.01	false	3	20		N	N
G4	T13Amb-Feb2014-Lil_45	C	UNKNOWN	VIC	NFQ-MGB	Undetermined	38.5751					false	0.01	false	3	20		N	N
G4	T13Amb-Feb2014-Lil_45	D	UNKNOWN	FAM	NFQ-MGB	29.5612	29.7488	0.2653				false	0.01	false	3	20		N	N
G5	T1Hot-Feb2014-R14_41	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		Y	Y
G5	T1Hot-Feb2014-R14_41	D	UNKNOWN	FAM	NFQ-MGB	30.2235	30.7886	0.7993				false	0.01	false	3	20		Y	Y
G6	T1Hot-Feb2014-R14_41	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		Y	Y
G6	T1Hot-Feb2014-R14_41	D	UNKNOWN	FAM	NFQ-MGB	31.3538	30.7886	0.7993				false	0.01	false	3	20		Y	Y
G7	T14Amb-Feb2014-Lil_47	C	UNKNOWN	VIC	NFQ-MGB	Undetermined	37.8889					false	0.01	false	3	20		N	N
G7	T14Amb-Feb2014-Lil_47	D	UNKNOWN	FAM	NFQ-MGB	29.5802	29.4204	0.226				false	0.01	false	3	20		N	N
G8	T14Amb-Feb2014-Lil_47	C	UNKNOWN	VIC	NFQ-MGB	37.8889	37.8889					false	0.01	false	3	20		N	N
G8	T14Amb-Feb2014-Lil_47	D	UNKNOWN	FAM	NFQ-MGB	29.2606	29.4204	0.226				false	0.01	false	3	20		N	N
G9	T13Amb-Feb2014-Lil_37	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		N	N
G9	T13Amb-Feb2014-Lil_37	D	UNKNOWN	FAM	NFQ-MGB	28.3792	28.3792					false	0.01	false	3	20		N	N
G10	T13Amb-Feb2014-Lil_37	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		N	Y
G10	T13Amb-Feb2014-Lil_37	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	28.3792					false	0.01	false	3	20		N	Y
G11	T1Hot-Feb2014-Lil_6	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		Y	Y
G11	T1Hot-Feb2014-Lil_6	D	UNKNOWN	FAM	NFQ-MGB	28.3962	29.0229	0.8864				false	0.01	false	3	20		Y	Y
G12	T1Hot-Feb2014-Lil_6	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		Y	Y
G12	T1Hot-Feb2014-Lil_6	D	UNKNOWN	FAM	NFQ-MGB	29.6497	29.0229	0.8864				false	0.01	false	3	20		Y	Y
H1	T3Hot-Feb2014-Lil_5	C	UNKNOWN	VIC	NFQ-MGB	35.5038	34.4776	1.4513				false	0.01	false	3	20		Y	N
H1	T3Hot-Feb2014-Lil_5	D	UNKNOWN	FAM	NFQ-MGB	39.1109	36.9253	3.0908				false	0.01	false	3	20		Y	N
H2	T3Hot-Feb2014-Lil_5	C	UNKNOWN	VIC	NFQ-MGB	33.4514	34.4776	1.4513				false	0.01	false	3	20		Y	N
H2	T3Hot-Feb2014-Lil_5	D	UNKNOWN	FAM	NFQ-MGB	34.7398	36.9253	3.0908				false	0.01	false	3	20		Y	N
H3	T1Hot-Feb2014-R14_40	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		N	Y
H3	T1Hot-Feb2014-R14_40	D	UNKNOWN	FAM	NFQ-MGB	28.6325	28.3912	0.3412				false	0.01	false	3	20		N	Y
H4	T1Hot-Feb2014-R14_40	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		N	N
H4	T1Hot-Feb2014-R14_40	D	UNKNOWN	FAM	NFQ-MGB	28.1499	28.3912	0.3412				false	0.01	false	3	20		N	N
H5	T3Hot-Feb2014-R14_34	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		N	Y
H5	T3Hot-Feb2014-R14_34	D	UNKNOWN	FAM	NFQ-MGB	28.7491	28.65	0.1401				false	0.01	false	3	20		N	Y
H6	T3Hot-Feb2014-R14_34	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		N	N
H6	T3Hot-Feb2014-R14_34	D	UNKNOWN	FAM	NFQ-MGB	28.5509	28.65	0.1401				false	0.01	false	3	20		N	N
H7	T3Hot-Feb2014-Lil_35	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		Y	N
H7	T3Hot-Feb2014-Lil_35	D	UNKNOWN	FAM	NFQ-MGB	27.4245	27.9383	0.7266				false	0.01	false	3	20		Y	N
H8	T3Hot-Feb2014-Lil_35	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		Y	N
H8	T3Hot-Feb2014-Lil_35	D	UNKNOWN	FAM	NFQ-MGB	28.4521	27.9383	0.7266				false	0.01	false	3	20		Y	N
H9	T13Amb-Feb2014-Lil_26	C	UNKNOWN	VIC	NFQ-MGB	34.14	33.997	0.2023				false	0.01	false	3	20		N	N
H9	T13Amb-Feb2014-Lil_26	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						false	0.01	false	3	20		N	N
