* Block Type = 96well
* Chemistry = TAQMAN
* Experiment File Name = E:\Users\mahdi\Desktop\Wall-Mydlarz qPCR\alex_qPCR_5.eds
* Experiment Run End Time = Not Started
* Instrument Type = steponeplus
* Passive Reference = ROX

[Results]
Well	Sample Name	Target Name	Task	Reporter	Quencher	Cт	Cт Mean	Cт SD	Quantity	Quantity Mean	Quantity SD	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Comments	HIGHSD	NOAMP
F5	Bleaching-2015-45	C	UNKNOWN	VIC	NFQ-MGB	29.7847	29.4564	0.4643				false	0.01	false	3	20		N	N
F5	Bleaching-2015-45	D	UNKNOWN	FAM	NFQ-MGB	35.9539	35.841	0.1597				true	0.01	true	3	20		N	N
F6																		N	N
F7																		N	N
F8																		N	N
F9																		N	N
F10																		N	N
F11																		N	N
F12	NTC	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		N	Y
F12	NTC	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	3	20		N	Y
G1	Bleaching-2015-60	C	UNKNOWN	VIC	NFQ-MGB	29.8696	29.8591	0.0148				false	0.01	false	3	20		Y	N
G1	Bleaching-2015-60	D	UNKNOWN	FAM	NFQ-MGB	35.5787	36.7379	1.6395				true	0.01	true	3	20		Y	N
G2	Bleaching-2015-30	C	UNKNOWN	VIC	NFQ-MGB	34.7234	35.2996	0.8149				false	0.01	false	3	20		Y	N
G2	Bleaching-2015-30	D	UNKNOWN	FAM	NFQ-MGB	35.236	35.5152	0.3949				true	0.01	true	3	20		Y	N
G3	Recovery-2016-30	C	UNKNOWN	VIC	NFQ-MGB	26.9831	27.5808	0.8453				false	0.01	false	3	20		Y	N
G3	Recovery-2016-30	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	3	20		Y	N
G4	Recovery-2016-66	C	UNKNOWN	VIC	NFQ-MGB	Undetermined	33.7783					false	0.01	false	3	20		Y	Y
G4	Recovery-2016-66	D	UNKNOWN	FAM	NFQ-MGB	37.7623	34.758	4.2488				true	0.01	true	3	20		Y	Y
G5	Recovery-2016-8	C	UNKNOWN	VIC	NFQ-MGB	27.8742	27.5742	0.4244				false	0.01	false	3	20		N	N
G5	Recovery-2016-8	D	UNKNOWN	FAM	NFQ-MGB	Undetermined	37.4476					true	0.01	true	3	20		N	N
G6																		N	N
G7																		N	N
G8																		N	N
G9																		N	N
G10																		N	N
G11																		N	N
G12	NTC	C	UNKNOWN	VIC	NFQ-MGB	Undetermined						false	0.01	false	3	20		N	Y
G12	NTC	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	3	20		N	Y
H1																		N	N
H2	Bleaching-2015-30	C	UNKNOWN	VIC	NFQ-MGB	35.8758	35.2996	0.8149				false	0.01	false	3	20		Y	N
H2	Bleaching-2015-30	D	UNKNOWN	FAM	NFQ-MGB	35.7944	35.5152	0.3949				true	0.01	true	3	20		Y	N
H3	Recovery-2016-30	C	UNKNOWN	VIC	NFQ-MGB	28.1785	27.5808	0.8453				false	0.01	false	3	20		Y	N
H3	Recovery-2016-30	D	UNKNOWN	FAM	NFQ-MGB	Undetermined						true	0.01	true	3	20		Y	N
H4	Recovery-2016-66	C	UNKNOWN	VIC	NFQ-MGB	33.7783	33.7783					false	0.01	false	3	20		Y	N
H4	Recovery-2016-66	D	UNKNOWN	FAM	NFQ-MGB	31.7536	34.758	4.2488				true	0.01	true	3	20		Y	N
H5	Recovery-2016-8	C	UNKNOWN	VIC	NFQ-MGB	27.2741	27.5742	0.4244				false	0.01	false	3	20		N	N
H5	Recovery-2016-8	D	UNKNOWN	FAM	NFQ-MGB	37.4476	37.4476					true	0.01	true	3	20		N	N
H6																		N	N
H7																		N	N
H8																		N	N
H9																		N	N
H10																		N	N
H11																		N	N
H12																		N	N
